order,id,date,time,title,url,visitCount,typedCount,transition
656,32160,1/8/2022,23:30:26,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL,5,0,link
657,32161,1/8/2022,23:30:10,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL?projector=1&messagePartId=0.1,2,0,link
658,32160,1/8/2022,23:30:04,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL,5,0,link
659,3546,1/8/2022,23:29:57,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
660,32322,1/8/2022,23:29:35,Gentle Reminder on Infosys Online Test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNcZkzvgCWFqWZcTBSkMWcpk,1,0,link
661,3546,1/8/2022,23:29:31,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
662,32321,1/8/2022,23:29:10,"Mohammed Safwan, You've been shortlisted For The QuEST Recruitment Drive! - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNcZtfJxGgnlrvLKPDQXWbCP,1,0,link
663,3546,1/8/2022,23:29:01,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
664,32320,1/8/2022,23:28:57,Feedback Form - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNcZlJsBkKhGWbwBXTZxhxPB,1,0,link
665,3546,1/8/2022,23:28:56,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
666,32319,1/8/2022,23:28:47,Python Mock Interview - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNcZtfHkpbDFSCrxQGtNFJfq,1,0,link
667,3546,1/8/2022,23:28:36,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
668,32318,1/8/2022,23:27:38,not printing when using algorithm - Google Search,https://www.google.com/search?q=not+printing+when+using+algorithm&rlz=1C1CHWA_enIN911IN911&oq=not+printing+when+using+algo&aqs=chrome.1.69i57j33i160l2.13338j0j7&sourceid=chrome&ie=UTF-8,2,0,link
669,32318,1/8/2022,23:27:37,not printing when using algorithm - Google Search,https://www.google.com/search?q=not+printing+when+using+algorithm&rlz=1C1CHWA_enIN911IN911&oq=not+printing+when+using+algo&aqs=chrome.1.69i57j33i160l2.13338j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
670,32317,1/8/2022,23:24:33,c++ - error: 'sort' is not a member of 'std' - Stack Overflow,https://stackoverflow.com/questions/31159302/error-sort-is-not-a-member-of-std/31159356,1,0,link
671,32316,1/8/2022,23:24:30,error: ‘sort’ was not declared in this scope; did you mean ‘qsort’? - Google Search,https://www.google.com/search?q=error%3A+%E2%80%98sort%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98qsort%E2%80%99%3F&rlz=1C1CHWA_enIN911IN911&oq=error%3A+%E2%80%98sort%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98qsort%E2%80%99%3F&aqs=chrome..69i57j69i58.700j0j7&sourceid=chrome&ie=UTF-8,2,0,link
672,32316,1/8/2022,23:24:29,error: ‘sort’ was not declared in this scope; did you mean ‘qsort’? - Google Search,https://www.google.com/search?q=error%3A+%E2%80%98sort%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98qsort%E2%80%99%3F&rlz=1C1CHWA_enIN911IN911&oq=error%3A+%E2%80%98sort%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98qsort%E2%80%99%3F&aqs=chrome..69i57j69i58.700j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
673,32315,1/8/2022,23:23:42,Sorting a vector in C++ - GeeksforGeeks,https://www.geeksforgeeks.org/sorting-a-vector-in-c/,1,0,link
674,32314,1/8/2022,23:23:41,sorting a vector in c++ - Google Search,https://www.google.com/search?q=sorting+a+vector+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=sorting+a+vec&aqs=chrome.0.0i20i263i512j0i512l7j69i57j0i512.4387j0j7&sourceid=chrome&ie=UTF-8,2,0,link
675,32314,1/8/2022,23:23:40,sorting a vector in c++ - Google Search,https://www.google.com/search?q=sorting+a+vector+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=sorting+a+vec&aqs=chrome.0.0i20i263i512j0i512l7j69i57j0i512.4387j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
676,32313,1/8/2022,23:23:14,qsort vector c++ - Google Search,https://www.google.com/search?q=qsort+vector+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=qsort+&aqs=chrome.1.69i57j0i20i263i512j0i512l8.3552j0j4&sourceid=chrome&ie=UTF-8,2,0,link
677,32313,1/8/2022,23:23:13,qsort vector c++ - Google Search,https://www.google.com/search?q=qsort+vector+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=qsort+&aqs=chrome.1.69i57j0i20i263i512j0i512l8.3552j0j4&sourceid=chrome&ie=UTF-8,2,0,generated
678,32251,1/8/2022,23:22:01,Vector in C++ STL - GeeksforGeeks,https://www.geeksforgeeks.org/vector-in-cpp-stl/,2,0,link
679,32312,1/8/2022,23:21:58,vector header file in c++ - Google Search,https://www.google.com/search?q=vector+header+file+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=vector+hea&aqs=chrome.1.0i512j0i20i263i512j0i512j69i57j0i512l5j0i20i263i512.4023j0j7&sourceid=chrome&ie=UTF-8,2,0,link
680,32312,1/8/2022,23:21:58,vector header file in c++ - Google Search,https://www.google.com/search?q=vector+header+file+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=vector+hea&aqs=chrome.1.0i512j0i20i263i512j0i512j69i57j0i512l5j0i20i263i512.4023j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
681,32311,1/8/2022,23:19:15,vector - C++ Reference,http://www.cplusplus.com/reference/vector/vector/,1,0,link
682,32309,1/8/2022,23:19:02,declare array without specified size - C++ Forum,http://www.cplusplus.com/forum/beginner/7961/,1,0,link
683,32306,1/8/2022,23:18:58,declare undefined array in c++ - Google Search,https://www.google.com/search?q=declare+undefined+array+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvIG-hENjnAmfXR1MEPD8kk6jGJN0Q%3A1641664093088&ei=Xc7ZYcOCBeGd4-EPo9yh4AE&ved=0ahUKEwiDpe-o26L1AhXhzjgGHSNuCBwQ4dUDCA8&uact=5&oq=declare+undefined+array+in+c%2B%2B&gs_lcp=Cgdnd3Mtd2l6EAM6BwgjELADECc6BwgAEEcQsAM6BwgjELACECdKBAhBGABKBAhGGABQhAJYphpg5RtoAXACeACAAZYBiAHcCZIBBDAuMTGYAQCgAQHIAQnAAQE&sclient=gws-wiz,3,0,form_submit
684,32308,1/8/2022,23:18:44,how to initialize an empty integer array in c++ - Stack Overflow,https://stackoverflow.com/questions/27725928/how-to-initialize-an-empty-integer-array-in-c,1,0,link
685,32307,1/8/2022,23:18:40,how to initialize an empty integer array in c++ - Stack Overflow,"https://stackoverflow.com/questions/27725928/how-to-initialize-an-empty-integer-array-in-c#:~:text=For%20an%20int%20array%2C%20you,but%20not%20for%20an%20int.",1,0,link
686,32306,1/8/2022,23:18:32,declare undefined array in c++ - Google Search,https://www.google.com/search?q=declare+undefined+array+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvIG-hENjnAmfXR1MEPD8kk6jGJN0Q%3A1641664093088&ei=Xc7ZYcOCBeGd4-EPo9yh4AE&ved=0ahUKEwiDpe-o26L1AhXhzjgGHSNuCBwQ4dUDCA8&uact=5&oq=declare+undefined+array+in+c%2B%2B&gs_lcp=Cgdnd3Mtd2l6EAM6BwgjELADECc6BwgAEEcQsAM6BwgjELACECdKBAhBGABKBAhGGABQhAJYphpg5RtoAXACeACAAZYBiAHcCZIBBDAuMTGYAQCgAQHIAQnAAQE&sclient=gws-wiz,3,0,link
687,32306,1/8/2022,23:18:31,declare undefined array in c++ - Google Search,https://www.google.com/search?q=declare+undefined+array+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvIG-hENjnAmfXR1MEPD8kk6jGJN0Q%3A1641664093088&ei=Xc7ZYcOCBeGd4-EPo9yh4AE&ved=0ahUKEwiDpe-o26L1AhXhzjgGHSNuCBwQ4dUDCA8&uact=5&oq=declare+undefined+array+in+c%2B%2B&gs_lcp=Cgdnd3Mtd2l6EAM6BwgjELADECc6BwgAEEcQsAM6BwgjELACECdKBAhBGABKBAhGGABQhAJYphpg5RtoAXACeACAAZYBiAHcCZIBBDAuMTGYAQCgAQHIAQnAAQE&sclient=gws-wiz,3,0,form_submit
688,32304,1/8/2022,23:18:26,declare undefined string in c++ - Google Search,https://www.google.com/search?q=declare+undefined+string+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=declare+undefined+str&aqs=chrome.1.69i57j33i160l3.16863j0j7&sourceid=chrome&ie=UTF-8,3,0,generated
689,32305,1/8/2022,23:18:17,"c++ - identifier ""string"" undefined? - Stack Overflow",https://stackoverflow.com/questions/7146719/identifier-string-undefined,1,0,link
690,32304,1/8/2022,23:18:13,declare undefined string in c++ - Google Search,https://www.google.com/search?q=declare+undefined+string+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=declare+undefined+str&aqs=chrome.1.69i57j33i160l3.16863j0j7&sourceid=chrome&ie=UTF-8,3,0,link
691,32304,1/8/2022,23:18:12,declare undefined string in c++ - Google Search,https://www.google.com/search?q=declare+undefined+string+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=declare+undefined+str&aqs=chrome.1.69i57j33i160l3.16863j0j7&sourceid=chrome&ie=UTF-8,3,0,generated
692,32303,1/8/2022,23:13:28,auto in c++ - Google Search,https://www.google.com/search?q=auto+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=auto+in+&aqs=chrome.1.69i57j0i20i263i512l2j0i512l7.3245j0j7&sourceid=chrome&ie=UTF-8,2,0,link
693,32303,1/8/2022,23:13:27,auto in c++ - Google Search,https://www.google.com/search?q=auto+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=auto+in+&aqs=chrome.1.69i57j0i20i263i512l2j0i512l7.3245j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
694,32302,1/8/2022,23:12:36,Foreach in C++ and Java - GeeksforGeeks,https://www.geeksforgeeks.org/g-fact-40-foreach-in-c-and-java/,1,0,link
695,32301,1/8/2022,23:12:34,for each c++ - Google Search,https://www.google.com/search?q=for+each+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=for+each+&aqs=chrome.1.69i57j0i67l2j0i67i433j0i512l4j0i10i512j0i512.4435j0j7&sourceid=chrome&ie=UTF-8,2,0,link
696,32301,1/8/2022,23:12:33,for each c++ - Google Search,https://www.google.com/search?q=for+each+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=for+each+&aqs=chrome.1.69i57j0i67l2j0i67i433j0i512l4j0i10i512j0i512.4435j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
697,32300,1/8/2022,23:11:24,vector sort c++ - Google Search,https://www.google.com/search?q=vector+sort+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=vector+sort+&aqs=chrome.1.69i57j0i512l9.4484j0j7&sourceid=chrome&ie=UTF-8,2,0,link
698,32300,1/8/2022,23:11:24,vector sort c++ - Google Search,https://www.google.com/search?q=vector+sort+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=vector+sort+&aqs=chrome.1.69i57j0i512l9.4484j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
699,32299,1/8/2022,22:45:45,rank of a graph - Google Search,https://www.google.com/search?q=rank+of+a+graph&rlz=1C1CHWA_enIN911IN911&oq=rank+of+a+gra&aqs=chrome.0.0i512j69i57j0i512l4j0i22i30l4.4298j1j7&sourceid=chrome&ie=UTF-8,2,0,link
700,32299,1/8/2022,22:45:44,rank of a graph - Google Search,https://www.google.com/search?q=rank+of+a+graph&rlz=1C1CHWA_enIN911IN911&oq=rank+of+a+gra&aqs=chrome.0.0i512j69i57j0i512l4j0i22i30l4.4298j1j7&sourceid=chrome&ie=UTF-8,2,0,generated
701,32298,1/8/2022,22:35:18,dsu data structure - Google Search,https://www.google.com/search?q=dsu+data+structure&rlz=1C1CHWA_enIN911IN911&oq=dsu&aqs=chrome.0.69i59j69i57j0i67l2j0i512j46i20i263i512j0i67i131i433j0i10i512j0i67j0i131i433i512.1824j0j7&sourceid=chrome&ie=UTF-8,2,0,link
702,32298,1/8/2022,22:35:17,dsu data structure - Google Search,https://www.google.com/search?q=dsu+data+structure&rlz=1C1CHWA_enIN911IN911&oq=dsu&aqs=chrome.0.69i59j69i57j0i67l2j0i512j46i20i263i512j0i67i131i433j0i10i512j0i67j0i131i433i512.1824j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
703,32297,1/8/2022,22:33:17,1.12 Disjoint Sets Data Structure - Weighted Union and Collapsing Find - YouTube,https://www.youtube.com/watch?v=wU6udHRIkcc,1,0,link
704,32214,1/8/2022,22:33:08,Kruskal’s Minimum Spanning Tree Algorithm | Greedy Algo-2 - GeeksforGeeks,https://www.geeksforgeeks.org/kruskals-minimum-spanning-tree-algorithm-greedy-algo-2/,3,0,reload
705,32296,1/8/2022,22:32:48,Disjoint Set | UNION and FIND - YouTube,https://www.youtube.com/watch?v=eTaWFhPXPz4,1,0,reload
706,26245,1/8/2022,22:32:42,"GDB online Debugger | Compiler - Code, Compile, Run, Debug online C, C++",https://www.onlinegdb.com/,27,26,reload
707,32296,1/8/2022,22:31:37,Disjoint Set | UNION and FIND - YouTube,https://www.youtube.com/watch?v=eTaWFhPXPz4,1,0,link
708,32295,1/8/2022,22:31:00,detect cycles using disjointed set - YouTube,https://www.youtube.com/results?search_query=detect+cycles+using+disjointed+set,1,0,link
709,32294,1/8/2022,22:25:36,Kruskal algorithm implementation - YouTube,https://www.youtube.com/watch?v=Ub-fJ-KoBQM,1,0,link
710,32293,1/8/2022,22:25:19,kruskal's algorithm in c++ - YouTube,https://www.youtube.com/results?search_query=kruskal%27s+algorithm+in+c%2B%2B,2,0,link
711,32293,1/8/2022,22:25:18,kruskal's algorithm in c++ - YouTube,https://www.youtube.com/results?search_query=kruskal%27s+algorithm+in+c%2B%2B,2,0,link
712,3437,1/8/2022,22:25:18,YouTube,https://www.youtube.com/,419,139,link
713,3437,1/8/2022,22:25:18,YouTube,https://www.youtube.com/,419,139,link
714,3437,1/8/2022,22:24:59,YouTube,https://www.youtube.com/,419,139,typed
715,32292,1/8/2022,22:23:32,dsu data structure - Google Search,https://www.google.com/search?q=dsu+data+structure&rlz=1C1CHWA_enIN911IN911&oq=dsu+da&aqs=chrome.0.0i512j69i57j0i512l7j46i512.3759j0j7&sourceid=chrome&ie=UTF-8,2,0,link
716,32292,1/8/2022,22:23:31,dsu data structure - Google Search,https://www.google.com/search?q=dsu+data+structure&rlz=1C1CHWA_enIN911IN911&oq=dsu+da&aqs=chrome.0.0i512j69i57j0i512l7j46i512.3759j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
717,32291,1/8/2022,22:17:17,hello world - Google Search,https://www.google.com/search?q=hello+world&rlz=1C1CHWA_enIN911IN911&oq=hello+world&aqs=chrome..69i57j35i39l2j0i512l2j46i433i512j0i131i433i512j0i512l3.3018j0j7&sourceid=chrome&ie=UTF-8,2,0,link
718,32291,1/8/2022,22:17:16,hello world - Google Search,https://www.google.com/search?q=hello+world&rlz=1C1CHWA_enIN911IN911&oq=hello+world&aqs=chrome..69i57j35i39l2j0i512l2j46i433i512j0i131i433i512j0i512l3.3018j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
719,32290,1/8/2022,22:13:14,progress people - Google Search,https://www.google.com/search?q=progress+people&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvLnHC2pX9mqhNB0nSFWsaFl5RcrGQ%3A1641660186643&ei=Gr_ZYbrgJrqF4-EP88qWuAo&ved=0ahUKEwi61ZDizKL1AhW6wjgGHXOlBacQ4dUDCA8&uact=5&oq=progress+people&gs_lcp=Cgdnd3Mtd2l6EAM6CQgAELADEAcQHjoECCMQJzoGCAAQFhAeOggIABCxAxCRAjoFCAAQkQI6DQgAEIAEEIcCELEDEBQ6BQgAEIAEOgoIABCABBCHAhAUOggIABCABBCxAzoOCC4QgAQQsQMQxwEQowI6CwguEMcBENEDEJECOgsILhCABBDHARCvAToICAAQFhAKEB5KBAhBGAFKBAhGGABQ-AJYuB5gtCBoBHAAeACAAcgBiAHiCZIBBTMuNy4xmAEAoAEByAEIwAEB&sclient=gws-wiz,3,0,link
720,32290,1/8/2022,22:13:13,progress people - Google Search,https://www.google.com/search?q=progress+people&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvLnHC2pX9mqhNB0nSFWsaFl5RcrGQ%3A1641660186643&ei=Gr_ZYbrgJrqF4-EP88qWuAo&ved=0ahUKEwi61ZDizKL1AhW6wjgGHXOlBacQ4dUDCA8&uact=5&oq=progress+people&gs_lcp=Cgdnd3Mtd2l6EAM6CQgAELADEAcQHjoECCMQJzoGCAAQFhAeOggIABCxAxCRAjoFCAAQkQI6DQgAEIAEEIcCELEDEBQ6BQgAEIAEOgoIABCABBCHAhAUOggIABCABBCxAzoOCC4QgAQQsQMQxwEQowI6CwguEMcBENEDEJECOgsILhCABBDHARCvAToICAAQFhAKEB5KBAhBGAFKBAhGGABQ-AJYuB5gtCBoBHAAeACAAcgBiAHiCZIBBTMuNy4xmAEAoAEByAEIwAEB&sclient=gws-wiz,3,0,link
721,32290,1/8/2022,22:13:12,progress people - Google Search,https://www.google.com/search?q=progress+people&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvLnHC2pX9mqhNB0nSFWsaFl5RcrGQ%3A1641660186643&ei=Gr_ZYbrgJrqF4-EP88qWuAo&ved=0ahUKEwi61ZDizKL1AhW6wjgGHXOlBacQ4dUDCA8&uact=5&oq=progress+people&gs_lcp=Cgdnd3Mtd2l6EAM6CQgAELADEAcQHjoECCMQJzoGCAAQFhAeOggIABCxAxCRAjoFCAAQkQI6DQgAEIAEEIcCELEDEBQ6BQgAEIAEOgoIABCABBCHAhAUOggIABCABBCxAzoOCC4QgAQQsQMQxwEQowI6CwguEMcBENEDEJECOgsILhCABBDHARCvAToICAAQFhAKEB5KBAhBGAFKBAhGGABQ-AJYuB5gtCBoBHAAeACAAcgBiAHiCZIBBTMuNy4xmAEAoAEByAEIwAEB&sclient=gws-wiz,3,0,form_submit
722,32289,1/8/2022,22:13:07,progress please - Google Search,https://www.google.com/search?q=progress+please&rlz=1C1CHWA_enIN911IN911&oq=progress+please&aqs=chrome..69i57j0i22i30l9.9970j1j7&sourceid=chrome&ie=UTF-8,2,0,link
723,32289,1/8/2022,22:13:06,progress please - Google Search,https://www.google.com/search?q=progress+please&rlz=1C1CHWA_enIN911IN911&oq=progress+please&aqs=chrome..69i57j0i22i30l9.9970j1j7&sourceid=chrome&ie=UTF-8,2,0,generated
724,32214,1/8/2022,22:10:24,Kruskal’s Minimum Spanning Tree Algorithm | Greedy Algo-2 - GeeksforGeeks,https://www.geeksforgeeks.org/kruskals-minimum-spanning-tree-algorithm-greedy-algo-2/,3,0,link
725,32197,1/8/2022,22:07:21,Algorithms - GeeksforGeeks,https://www.geeksforgeeks.org/fundamentals-of-algorithms/?ref=shm#GreedyAlgorithms,7,1,auto_bookmark
726,26245,1/8/2022,22:05:01,"GDB online Debugger | Compiler - Code, Compile, Run, Debug online C, C++",https://www.onlinegdb.com/,27,26,typed
727,32288,1/8/2022,20:26:34,returning multiple arrays from a function in c++ - Stack Overflow,https://stackoverflow.com/questions/25799005/returning-multiple-arrays-from-a-function-in-c,1,0,link
728,32287,1/8/2022,20:26:30,return multiple arrays in c++ - Google Search,https://www.google.com/search?q=return+multiple+arrays+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=return+multiple+arrays+in+c%2B%2B&aqs=chrome..69i57j0i22i30l9.11370j1j7&sourceid=chrome&ie=UTF-8,2,0,link
729,32287,1/8/2022,20:26:30,return multiple arrays in c++ - Google Search,https://www.google.com/search?q=return+multiple+arrays+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=return+multiple+arrays+in+c%2B%2B&aqs=chrome..69i57j0i22i30l9.11370j1j7&sourceid=chrome&ie=UTF-8,2,0,generated
730,32286,1/8/2022,20:12:20,Graph implementation using STL for competitive programming | Set 1 (DFS of Unweighted and Undirected) - GeeksforGeeks,https://www.geeksforgeeks.org/graph-implementation-using-stl-for-competitive-programming-set-1-dfs-of-unweighted-and-undirected/,1,0,link
731,32285,1/8/2022,20:12:19,graph using stl - Google Search,https://www.google.com/search?q=graph+using+stl&rlz=1C1CHWA_enIN911IN911&oq=graph+using+stl&aqs=chrome..69i57j69i60l2.5430j0j4&sourceid=chrome&ie=UTF-8,2,0,link
732,32285,1/8/2022,20:12:18,graph using stl - Google Search,https://www.google.com/search?q=graph+using+stl&rlz=1C1CHWA_enIN911IN911&oq=graph+using+stl&aqs=chrome..69i57j69i60l2.5430j0j4&sourceid=chrome&ie=UTF-8,2,0,generated
733,32284,1/8/2022,20:09:23,stl in c++ - Google Search,https://www.google.com/search?q=stl+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=stl+&aqs=chrome.0.69i59l2j0i67l2j69i60l4.1410j0j7&sourceid=chrome&ie=UTF-8,2,0,link
734,32284,1/8/2022,20:09:22,stl in c++ - Google Search,https://www.google.com/search?q=stl+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=stl+&aqs=chrome.0.69i59l2j0i67l2j69i60l4.1410j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
735,32283,1/8/2022,20:09:18,Stack in C++ STL with Example,https://www.guru99.com/stack-in-cpp-stl.html,1,0,link
736,32282,1/8/2022,20:09:08,stack<int> - Google Search,https://www.google.com/search?q=stack%3Cint%3E&rlz=1C1CHWA_enIN911IN911&oq=stack%3Cint%3E+&aqs=chrome..69i57j0i20i263i512j0i512l8.5070j0j4&sourceid=chrome&ie=UTF-8,2,0,link
737,32282,1/8/2022,20:09:07,stack<int> - Google Search,https://www.google.com/search?q=stack%3Cint%3E&rlz=1C1CHWA_enIN911IN911&oq=stack%3Cint%3E+&aqs=chrome..69i57j0i20i263i512j0i512l8.5070j0j4&sourceid=chrome&ie=UTF-8,2,0,generated
738,32281,1/8/2022,20:06:49,Stack in C++ STL - GeeksforGeeks,https://www.geeksforgeeks.org/stack-in-cpp-stl/,1,0,link
739,32280,1/8/2022,20:06:46,stack in c++ - Google Search,https://www.google.com/search?q=stack+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=stack+in+c%2B%2B&aqs=chrome..69i57j0i512l2j0i20i263i512j0i512l3j69i60.3978j0j7&sourceid=chrome&ie=UTF-8,2,0,link
740,32280,1/8/2022,20:06:46,stack in c++ - Google Search,https://www.google.com/search?q=stack+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=stack+in+c%2B%2B&aqs=chrome..69i57j0i512l2j0i20i263i512j0i512l3j69i60.3978j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
741,32279,1/8/2022,20:05:10,detect cycle in directed graph using dfs - Google Search,https://www.google.com/search?q=detect+cycle+in+directed+graph+using+dfs&rlz=1C1CHWA_enIN911IN911&oq=detect+cycle+in+directed+graph+using+dfs&aqs=chrome..69i57j0i22i30.6037j0j4&sourceid=chrome&ie=UTF-8,2,0,link
742,32279,1/8/2022,20:05:10,detect cycle in directed graph using dfs - Google Search,https://www.google.com/search?q=detect+cycle+in+directed+graph+using+dfs&rlz=1C1CHWA_enIN911IN911&oq=detect+cycle+in+directed+graph+using+dfs&aqs=chrome..69i57j0i22i30.6037j0j4&sourceid=chrome&ie=UTF-8,2,0,generated
743,32278,1/8/2022,20:04:58,Detect Cycle in a Directed Graph - GeeksforGeeks,https://www.geeksforgeeks.org/detect-cycle-in-a-graph/,2,0,link
744,32277,1/8/2022,20:04:07,Detect Cycle in a Directed Graph using BFS - GeeksforGeeks,https://www.geeksforgeeks.org/detect-cycle-in-a-directed-graph-using-bfs/,2,0,link
745,32276,1/8/2022,20:04:04,cycle detection in directed graph using bfs - Google Search,https://www.google.com/search?q=cycle+detection+in+directed+graph+using+bfs&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvJX1GPZhPHN9IUz-4X2iUd-adc9Sg%3A1641652325421&ei=ZaDZYcaUGfnE4-EPsL6ziAI&oq=cycle+detection+in+directed+graph+u&gs_lcp=Cgdnd3Mtd2l6EAMYATIFCAAQgAQyBQgAEIAEMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeOgcIABBHELADOgcIABCwAxBDSgQIQRgASgQIRhgAUFdYpQdgnhJoAXACeACAAX-IAfwBkgEDMC4ymAEAoAEByAEKwAEB&sclient=gws-wiz,4,0,form_submit
746,32278,1/8/2022,20:03:27,Detect Cycle in a Directed Graph - GeeksforGeeks,https://www.geeksforgeeks.org/detect-cycle-in-a-graph/,2,0,link
747,32276,1/8/2022,20:03:16,cycle detection in directed graph using bfs - Google Search,https://www.google.com/search?q=cycle+detection+in+directed+graph+using+bfs&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvJX1GPZhPHN9IUz-4X2iUd-adc9Sg%3A1641652325421&ei=ZaDZYcaUGfnE4-EPsL6ziAI&oq=cycle+detection+in+directed+graph+u&gs_lcp=Cgdnd3Mtd2l6EAMYATIFCAAQgAQyBQgAEIAEMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeOgcIABBHELADOgcIABCwAxBDSgQIQRgASgQIRhgAUFdYpQdgnhJoAXACeACAAX-IAfwBkgEDMC4ymAEAoAEByAEKwAEB&sclient=gws-wiz,4,0,form_submit
